Label,area_0,area_1,area_2,area_3,area_4
Parasitized,20,441.5,0,0,0
Parasitized,25,328.5,0.5,298,0
Parasitized,1605,0,0,0,0
Parasitized,1395.5,0,0,0,0
Parasitized,26,1704,0,0,0
Parasitized,1441.5,0,0,0,0
Parasitized,0,1.5,146.5,118,0
Parasitized,224.5,965,1337.5,0,0
Parasitized,27,1675,0,0,0
Parasitized,2,1499,0,0,0
Parasitized,1145.5,11,0,0,0
Parasitized,1367,0,0,0,0
Parasitized,1578.5,0,0,0,0
Parasitized,18.5,20,1647.5,0,0
Parasitized,26.5,1574.5,0,0,0
Parasitized,20,20,1685,0,0
Parasitized,1549,0,0,0,0
Parasitized,1612.5,0,0,0,0
Parasitized,19.5,1568.5,0,0,0
Parasitized,1522,0,0,0,0
Parasitized,4,1705,0,0,0
Parasitized,17.5,1719,0,0,0
Parasitized,1662,0,0,0,0
Parasitized,17.5,1645,0,0,0
Parasitized,1039.5,0,0,0,0
Parasitized,36,7,1689.5,0,0
Parasitized,2,1565.5,0,0,0
Parasitized,32.5,1794.5,0,0,0
Parasitized,25,1614.5,0,0,0
Parasitized,1556,0,0,0,0
Parasitized,84,1276,0,0,0
Parasitized,0,1390.5,0,0,0
Parasitized,19.5,1614,0,0,0
Parasitized,38,39,1444.5,0,0
Parasitized,9,2,1062,1718.5,0
Parasitized,9.5,1578.5,0,0,0
Parasitized,1762.5,0,0,0,0
Parasitized,1292,0,0,0,0
Parasitized,17,964.5,0,0,0
Parasitized,1568.5,0,0,0,0
Parasitized,73,992,0,0,0
Parasitized,1384.5,0,0,0,0
Parasitized,1673.5,0,0,0,0
Parasitized,31.5,1677.5,0,0,0
Parasitized,18.5,1781,0,0,0
Parasitized,130,1347.5,0,0,0
Parasitized,32,786,0,0,0
Parasitized,25,1527.5,0,0,0
Parasitized,10,2,42,1609.5,0
Parasitized,1607,0,0,0,0
Parasitized,19.5,1752.5,0,0,0
Parasitized,1497,0,0,0,0
Parasitized,23.5,1731,0,0,0
Parasitized,5.5,1511,0,0,0
Parasitized,21,82,1809.5,0,0
Parasitized,1726.5,0,0,0,0
Parasitized,56.5,9,139,0,0
Parasitized,65,1548,0,0,0
Parasitized,7,2,170.5,0.5,13
Parasitized,13.5,4,1635.5,0,0
Parasitized,6,20.5,1730,0,0
Parasitized,45.5,1774,0,0,0
Parasitized,1588.5,0,0,0,0
Parasitized,22.5,1480,0,0,0
Parasitized,34,1774.5,0,0,0
Parasitized,1496.5,0,0,0,0
Parasitized,8.5,1457.5,0,0,0
Parasitized,1839.5,0,0,0,0
Parasitized,1747,0,0,0,0
Parasitized,12.5,1602.5,0,0,0
Parasitized,1511.5,0,0,0,0
Parasitized,1691,0,0,0,0
Parasitized,6,21.5,1673.5,0,0
Parasitized,16.5,1734.5,0,0,0
Parasitized,1353.5,0,0,0,0
Parasitized,1572,0,0,0,0
Parasitized,22,48,14,373,1700.5
Parasitized,25,34,1824,0,0
Parasitized,18.5,1600,0,0,0
Parasitized,1665,0,0,0,0
Parasitized,64,28.5,4,13.5,1399.5
Parasitized,24,1651.5,0,0,0
Parasitized,31.5,1732.5,0,0,0
Parasitized,59,19,1766.5,0,0
Parasitized,10,1553,0,0,0
Parasitized,1256.5,0,0,0,0
Parasitized,1559.5,0,0,0,0
Parasitized,17,1690.5,0,0,0
Parasitized,93,1700.5,0,0,0
Parasitized,1645,0,0,0,0
Parasitized,64,10,1793.5,0,0
Parasitized,13.5,7,2,12.5,1782.5
Parasitized,1482.5,0,0,0,0
Parasitized,19,1603,0,0,0
Parasitized,20,9.5,1697.5,0,0
Parasitized,9.5,23.5,1708,0,0
Parasitized,44.5,1756,0,0,0
Parasitized,1850,0,0,0,0
Parasitized,1700.5,0,0,0,0
Parasitized,5.5,1700,0,0,0
Parasitized,1743.5,0,0,0,0
Parasitized,32.5,1517,0,0,0
Parasitized,7,1715.5,0,0,0
Parasitized,13.5,2,1595,0,0
Parasitized,9.5,1757,0,0,0
Parasitized,1729,0,0,0,0
Parasitized,91,1708,0,0,0
Parasitized,0,4,1413.5,0,0
Parasitized,11,19,1713,0,0
Parasitized,15,63,19,1709,0
Parasitized,7,1717.5,0,0,0
Parasitized,8.5,1616,0,0,0
Parasitized,16.5,1774.5,0,0,0
Parasitized,23.5,1348,0,0,0
Parasitized,1401.5,0,0,0,0
Parasitized,1398,0,0,0,0
Parasitized,21,1656,0,0,0
Parasitized,1726.5,0,0,0,0
Parasitized,1596.5,0,0,0,0
Parasitized,1499,0,0,0,0
Parasitized,2,248,1701,0,0
Parasitized,1403.5,0,0,0,0
Parasitized,11.5,1014.5,0,0,0
Parasitized,1390,0,0,0,0
Parasitized,96,1008.5,0,0,0
Parasitized,130.5,1733.5,0,0,0
Parasitized,1509,0,0,0,0
Parasitized,1337,0,0,0,0
Parasitized,1628,0,0,0,0
Parasitized,1593,0,0,0,0
Parasitized,777,1548.5,0,0,0
Parasitized,1624,0,0,0,0
Parasitized,15,1695,0,0,0
Parasitized,0,496,0,142.5,0
Parasitized,1442.5,0,0,0,0
Parasitized,311,0,0,0,0
Parasitized,22.5,1709.5,0,0,0
Parasitized,1132,0,0,0,0
Parasitized,1881,0,0,0,0
Parasitized,1680.5,0,0,0,0
Parasitized,65,1489.5,0,0,0
Parasitized,4,29,16.5,1266.5,0
Parasitized,1712.5,0,0,0,0
Parasitized,35.5,1641.5,0,0,0
Parasitized,23.5,1717,0,0,0
Parasitized,1708.5,0,0,0,0
Parasitized,1778,0,0,0,0
Parasitized,88.5,1,1349,0,0
Parasitized,27.5,1575,0,0,0
Parasitized,21.5,90.5,1696.5,0,0
Parasitized,22.5,1645,0,0,0
Parasitized,7,23.5,1564,0,0
Parasitized,52,1631.5,0,0,0
Parasitized,43,46,13,112.5,1682
Parasitized,4,1559,0,0,0
Parasitized,4,1544.5,0,0,0
Parasitized,6.5,0,242,2.5,5.5
Parasitized,27,1665,0,0,0
Parasitized,29.5,1635.5,0,0,0
Parasitized,23,1566,0,0,0
Parasitized,4,1468,0,0,0
Parasitized,17.5,1654.5,0,0,0
Parasitized,16,7,1755.5,0,0
Parasitized,0,0.5,295.5,0,0
Parasitized,23.5,1711,0,0,0
Parasitized,15,1149,0,0,0
Parasitized,7,1809.5,0,0,0
Parasitized,2,1143,0,0,0
Parasitized,1526,0,0,0,0
Parasitized,7,1741,0,0,0
Parasitized,1408,0,0,0,0
Parasitized,1575.5,0,0,0,0
Parasitized,1379.5,0,0,0,0
Parasitized,1328.5,0,0,0,0
Parasitized,1646.5,0,0,0,0
Parasitized,7,13.5,1642,0,0
Parasitized,1668.5,0,0,0,0
Parasitized,158,15,1664.5,0,0
Parasitized,26.5,1752.5,0,0,0
Parasitized,1900,0,0,0,0
Parasitized,19,1402.5,0,0,0
Parasitized,106.5,1647.5,0,0,0
Parasitized,1422,0,0,0,0
Parasitized,20,1679,0,0,0
Parasitized,47,1614.5,0,0,0
Parasitized,17.5,1773,0,0,0
Parasitized,5.5,32,1536.5,0,0
Parasitized,27.5,1202.5,0,0,0
Parasitized,25.5,7,48.5,1556.5,0
Parasitized,1601,0,0,0,0
Parasitized,16.5,1717,0,0,0
Parasitized,2,44,1477.5,0,0
Parasitized,82,87,1523,0,0
Parasitized,19.5,1697,0,0,0
Parasitized,1067.5,40.5,0,0,0
Parasitized,1565.5,0,0,0,0
Parasitized,1630,0,0,0,0
Parasitized,36.5,13.5,1773,0,0
Parasitized,9.5,4,1330,0,0
Parasitized,0,0.5,4,447.5,9
Parasitized,12.5,1645.5,0,0,0
Parasitized,1739.5,0,0,0,0
Parasitized,15,1674,0,0,0
Parasitized,2,1363.5,0,0,0
Parasitized,23.5,1814.5,0,0,0
Parasitized,12.5,1659.5,0,0,0
Parasitized,1600.5,0,0,0,0
Parasitized,1620.5,0,0,0,0
Parasitized,15,18.5,1502.5,0,0
Parasitized,5.5,1006.5,0,0,0
Parasitized,0,101,55,0,0
Parasitized,12.5,23,1727.5,0,0
Parasitized,0,9,92.5,1,52
Parasitized,43,50,1556,0,0
Parasitized,1487.5,0,0,0,0
Parasitized,1770.5,0,0,0,0
Parasitized,24.5,1734,0,0,0
Parasitized,17.5,15,1504.5,0,0
Parasitized,13.5,1574.5,0,0,0
Parasitized,1517.5,0,0,0,0
Parasitized,4,1384,0,0,0
Parasitized,65.5,1402.5,0,0,0
Parasitized,13.5,1714.5,0,0,0
Parasitized,22.5,12,1721,0,0
Parasitized,5.5,37.5,1626.5,0,0
Parasitized,7,11.5,1785.5,0,0
Parasitized,39,1161,0,0,0
Parasitized,20,311,187,1351,0
Parasitized,50.5,1425,0,0,0
Parasitized,1676,0,0,0,0
Parasitized,81.5,1580.5,0,0,0
Parasitized,1628,0,0,0,0
Parasitized,33.5,1663,0,0,0
Parasitized,49,1648.5,0,0,0
Parasitized,45,30.5,1704.5,0,0
Parasitized,37.5,1618.5,0,0,0
Parasitized,1404.5,0,0,0,0
Parasitized,7,1717.5,0,0,0
Parasitized,1272,0,0,0,0
Parasitized,1628,0,0,0,0
Parasitized,1399,0,0,0,0
Parasitized,43,1644.5,0,0,0
Parasitized,16,0.5,1520.5,0,0
Parasitized,9,5,1,1,3.5
Parasitized,1845.5,0,0,0,0
Parasitized,26,1777.5,0,0,0
Parasitized,41.5,1782,0,0,0
Parasitized,1250.5,0,0,0,0
Parasitized,1267.5,0,0,0,0
Parasitized,339,8.5,33.5,1610,0
Parasitized,58.5,1587,0,0,0
Parasitized,11.5,1531,0,0,0
Parasitized,0,12.5,2.5,6,22
Parasitized,1449,0,0,0,0
Parasitized,46,1624.5,0,0,0
Parasitized,11.5,1672.5,0,0,0
Parasitized,1524.5,0,0,0,0
Parasitized,3.5,881.5,0,0,0
Parasitized,11,1217,0,0,0
Parasitized,27.5,1646.5,0,0,0
Parasitized,1575,0,0,0,0
Parasitized,18,1484,0,0,0
Parasitized,13,11,1667.5,0,0
Parasitized,20,1685,0,0,0
Parasitized,1662,0,0,0,0
Parasitized,0,1691,0,0,0
Parasitized,1559.5,0,0,0,0
Parasitized,1374.5,0,0,0,0
Parasitized,1547,0,0,0,0
Parasitized,1508,0,0,0,0
Parasitized,53.5,1670,0,0,0
Parasitized,17,7,17,358.5,0
Parasitized,10,21.5,364.5,411,0
Parasitized,15,1511,0,0,0
Parasitized,2,2,1582.5,0,0
Parasitized,53,1551,0,0,0
Parasitized,1453,0,0,0,0
Parasitized,805.5,1246.5,0,0,0
Parasitized,26,1662.5,0,0,0
Parasitized,1686,0,0,0,0
Parasitized,1601,0,0,0,0
Parasitized,1576,0,0,0,0
Parasitized,31,1652.5,0,0,0
Parasitized,1536,0,0,0,0
Parasitized,12,1779.5,0,0,0
Parasitized,10,9.5,1574,0,0
Parasitized,2,1564.5,0,0,0
Parasitized,17.5,1721.5,0,0,0
Parasitized,1278.5,0,0,0,0
Parasitized,7,1425.5,0,0,0
Parasitized,1069,0,0,0,0
Parasitized,1139.5,0,0,0,0
Parasitized,45,52.5,1132,0,0
Parasitized,19,1838,0,0,0
Parasitized,5.5,1686.5,0,0,0
Parasitized,1686,0,0,0,0
Parasitized,27,1804,0,0,0
Parasitized,1765.5,0,0,0,0
Parasitized,15,1521.5,0,0,0
Parasitized,23.5,1722,0,0,0
Parasitized,0,1581,0,0,0
Parasitized,1539.5,0,0,0,0
Parasitized,20,1771,0,0,0
Parasitized,50.5,18.5,13.5,1.5,12
Parasitized,28,1602.5,0,0,0
Parasitized,1563,0,0,0,0
Parasitized,14.5,953.5,0,0,0
Parasitized,1509,0,0,0,0
Parasitized,1594,0,0,0,0
Parasitized,1619.5,0,0,0,0
Parasitized,25.5,1576,0,0,0
Parasitized,1563.5,0,0,0,0
Parasitized,8.5,1684,0,0,0
Parasitized,31.5,1541,0,0,0
Parasitized,9,81.5,296.5,0,0
Parasitized,1730,0,0,0,0
Parasitized,201.5,29.5,922,0,0
Parasitized,38.5,1550,0,0,0
Parasitized,71,156.5,1699,0,0
Parasitized,1526.5,0,0,0,0
Parasitized,18,44,1481,0,0
Parasitized,8.5,1512,0,0,0
Parasitized,56,1626.5,0,0,0
Parasitized,2,22.5,1458.5,0,0
Parasitized,1695,0,0,0,0
Parasitized,54.5,1707,0,0,0
Parasitized,1556.5,0,0,0,0
Parasitized,1665.5,0,0,0,0
Parasitized,12.5,4,1622.5,0,0
Parasitized,1279.5,0,0,0,0
Parasitized,36.5,1613,0,0,0
Parasitized,10,1441,0,0,0
Parasitized,1604,0,0,0,0
Parasitized,10,1614.5,0,0,0
Parasitized,200.5,1476,0,0,0
Parasitized,23.5,1675,0,0,0
Parasitized,2,1526,0,0,0
Parasitized,1314,0,0,0,0
Parasitized,4,1695.5,0,0,0
Parasitized,12.5,1575,0,0,0
Parasitized,17.5,1547,0,0,0
Parasitized,1581,0,0,0,0
Parasitized,69,1604,0,0,0
Parasitized,2,26.5,27,1600,0
Parasitized,1687,0,0,0,0
Parasitized,1746.5,0,0,0,0
Parasitized,22,1558,0,0,0
Parasitized,32,1387.5,0,0,0
Parasitized,1637,0,0,0,0
Parasitized,8.5,1901,0,0,0
Parasitized,4,0,1665.5,0,0
Parasitized,1568,0,0,0,0
Parasitized,1646.5,0,0,0,0
Parasitized,1090.5,0,0,0,0
Parasitized,44,2,1275.5,0,0
Parasitized,1413,0,0,0,0
Parasitized,1488.5,0,0,0,0
Parasitized,23.5,47.5,95,211,1563
Parasitized,32,1618.5,0,0,0
Parasitized,1424.5,0,0,0,0
Parasitized,15,1688.5,0,0,0
Parasitized,1110.5,0,0,0,0
Parasitized,777,0,0,0,0
Parasitized,1782.5,0,0,0,0
Parasitized,70.5,32,17.5,302.5,1270.5
Parasitized,8.5,1198.5,0,0,0
Parasitized,45.5,1577.5,0,0,0
Parasitized,15,1685,0,0,0
Parasitized,32.5,1456.5,0,0,0
Parasitized,18.5,1549,0,0,0
Parasitized,35,1582.5,0,0,0
Parasitized,5.5,1605.5,0,0,0
Parasitized,16.5,29,10,1270.5,0
Parasitized,1636,0,0,0,0
Parasitized,1580.5,0,0,0,0
Parasitized,12.5,17.5,1687.5,0,0
Parasitized,1618.5,0,0,0,0
Parasitized,46.5,1622.5,0,0,0
Parasitized,71.5,1756,0,0,0
Parasitized,39,1638.5,0,0,0
Parasitized,1590.5,0,0,0,0
Parasitized,15,1317,0,0,0
Parasitized,17,1509,0,0,0
Parasitized,1588,0,0,0,0
Parasitized,38,1637,0,0,0
Parasitized,4,34,1515.5,0,0
Parasitized,28,16.5,1633,0,0
Parasitized,31,1693.5,0,0,0
Parasitized,1520,0,0,0,0
Parasitized,38.5,1755.5,0,0,0
Parasitized,12.5,1657,0,0,0
Parasitized,488.5,0,0,0,0
Parasitized,11,1584.5,0,0,0
Parasitized,1151.5,0,0,0,0
Parasitized,32.5,1773,0,0,0
Parasitized,1627.5,0,0,0,0
Parasitized,1533.5,0,0,0,0
Parasitized,1571.5,0,0,0,0
Parasitized,21.5,1761.5,0,0,0
Parasitized,25,21.5,1693.5,0,0
Parasitized,21,1555,0,0,0
Parasitized,16.5,1740.5,0,0,0
Parasitized,24.5,1523,0,0,0
Parasitized,1515,0,0,0,0
Parasitized,9.5,42.5,1540,0,0
Parasitized,10,1692.5,0,0,0
Parasitized,1252,0,0,0,0
Parasitized,1723.5,0,0,0,0
Parasitized,20,1731.5,0,0,0
Parasitized,64.5,7,30,1704.5,0
Parasitized,1282,0,0,0,0
Parasitized,1436.5,0,0,0,0
Parasitized,7,1521.5,0,0,0
Parasitized,2,1583.5,0,0,0
Parasitized,1459.5,0,0,0,0
Parasitized,4,1611,0,0,0
Parasitized,1613.5,0,0,0,0
Parasitized,48,1471.5,0,0,0
Parasitized,27.5,1608.5,0,0,0
Parasitized,14,34,1697.5,0,0
Parasitized,57.5,1633.5,0,0,0
Parasitized,30,1436.5,0,0,0
Parasitized,1586,0,0,0,0
Parasitized,1439,0,0,0,0
Parasitized,1769,0,0,0,0
Parasitized,8.5,4,22.5,1720.5,0
Parasitized,1612.5,0,0,0,0
Parasitized,1774.5,0,0,0,0
Parasitized,1635,0,0,0,0
Parasitized,41.5,1790,0,0,0
Parasitized,1536,0,0,0,0
Parasitized,1638.5,0,0,0,0
Parasitized,21.5,1613.5,0,0,0
Parasitized,1447.5,0,0,0,0
Parasitized,1446,0,0,0,0
Parasitized,7,14.5,36,1685.5,0
Parasitized,32,1741,0,0,0
Parasitized,11,1230.5,0,0,0
Parasitized,1683,0,0,0,0
Parasitized,1761.5,0,0,0,0
Parasitized,1565,0,0,0,0
Parasitized,1296.5,0,0,0,0
Parasitized,1617,0,0,0,0
Parasitized,5.5,1792.5,0,0,0
Parasitized,1732.5,0,0,0,0
Parasitized,30.5,4,1457.5,0,0
Parasitized,14,1366.5,0,0,0
Parasitized,1627.5,0,0,0,0
Parasitized,17.5,1436,0,0,0
Parasitized,242,1165.5,0,0,0
Parasitized,1729,0,0,0,0
Parasitized,1554,0,0,0,0
Parasitized,1557.5,0,0,0,0
Parasitized,219.5,1442,0,0,0
Parasitized,1779.5,0,0,0,0
Parasitized,1572.5,0,0,0,0
Parasitized,11,66,980.5,0,0
Parasitized,1661.5,0,0,0,0
Parasitized,35,1497,0,0,0
Parasitized,14,1562,0,0,0
Parasitized,25.5,1721,0,0,0
Parasitized,31.5,1474,0,0,0
Parasitized,1689,0,0,0,0
Parasitized,1376.5,0,0,0,0
Parasitized,1646.5,0,0,0,0
Parasitized,15.5,1601,0,0,0
Parasitized,81.5,1692,0,0,0
Parasitized,18,1505.5,0,0,0
Parasitized,48,1413,0,0,0
Parasitized,1452,0,0,0,0
Parasitized,5.5,1676,0,0,0
Parasitized,1417,0,0,0,0
Parasitized,25,1743,0,0,0
Parasitized,1343,0,0,0,0
Parasitized,16,1732,0,0,0
Parasitized,22.5,1660.5,0,0,0
Parasitized,15,5.5,1751.5,0,0
Parasitized,1401,0,0,0,0
Parasitized,34.5,1690,0,0,0
Parasitized,1534.5,0,0,0,0
Parasitized,1187.5,0,0,0,0
Parasitized,1635.5,0,0,0,0
Parasitized,1674.5,0,0,0,0
Parasitized,31,34.5,1756,0,0
Parasitized,1403,0,0,0,0
Parasitized,1547.5,0,0,0,0
Parasitized,15,1542.5,0,0,0
Parasitized,28,1725,0,0,0
Parasitized,15,1355,0,0,0
Parasitized,33,1520,0,0,0
Parasitized,16.5,1705,0,0,0
Parasitized,19.5,1514,0,0,0
Parasitized,9.5,1553.5,0,0,0
Parasitized,20,1516.5,0,0,0
Parasitized,27.5,1687,0,0,0
Parasitized,82.5,1742.5,0,0,0
Parasitized,27,1769,0,0,0
Parasitized,1451.5,0,0,0,0
Parasitized,79,1630.5,0,0,0
Parasitized,1491,0,0,0,0
Parasitized,8.5,26.5,1674,0,0
Parasitized,66,1623,0,0,0
Parasitized,22.5,1731.5,0,0,0
Parasitized,1340,0,0,0,0
Parasitized,18.5,23.5,19,12.5,28.5
Parasitized,1498.5,0,0,0,0
Parasitized,0.5,17,163,0,0
Parasitized,285,1578.5,0,0,0
Parasitized,35,1287,0,0,0
Parasitized,2,26,8.5,1495,0
Parasitized,1620,0,0,0,0
Parasitized,0.5,14,11,38,1132
Parasitized,24,789.5,0,0,0
Parasitized,1600,0,0,0,0
Parasitized,18.5,1626.5,0,0,0
Parasitized,25,1740.5,0,0,0
Parasitized,5.5,1670.5,0,0,0
Parasitized,41,1676.5,0,0,0
Parasitized,1117.5,0,0,0,0
Parasitized,1473.5,0,0,0,0
Parasitized,25,1372,0,0,0
Parasitized,14,1675,0,0,0
Parasitized,1600,0,0,0,0
Parasitized,1713.5,0,0,0,0
Parasitized,14,8.5,1561.5,0,0
Parasitized,1510.5,0,0,0,0
Parasitized,43,25,1623,0,0
Parasitized,74,1679.5,0,0,0
Parasitized,5.5,2,111.5,29,50.5
Parasitized,93.5,1677.5,0,0,0
Parasitized,5,215.5,30.5,1592.5,0
Parasitized,4,1859.5,0,0,0
Parasitized,27,1522.5,0,0,0
Parasitized,1469.5,0,0,0,0
Parasitized,16.5,1543,0,0,0
Parasitized,19.5,18,1318.5,0,0
Parasitized,21.5,1760.5,0,0,0
Parasitized,1848.5,0,0,0,0
Parasitized,43.5,1723,0,0,0
Parasitized,11.5,1647.5,0,0,0
Parasitized,34.5,1706,0,0,0
Parasitized,29.5,1715.5,0,0,0
Parasitized,19,24,1477,0,0
Parasitized,3,155,1690.5,0,0
Parasitized,7,11,1785,0,0
Parasitized,17,73.5,57.5,1596,0
Parasitized,356.5,0,13,2,0
Parasitized,1617,0,0,0,0
Parasitized,168,1656.5,0,0,0
Parasitized,1336.5,0,0,0,0
Parasitized,19,1647,0,0,0
Parasitized,17.5,1750.5,0,0,0
Parasitized,0,22.5,27.5,13.5,0.5
Parasitized,11,1316,0,0,0
Parasitized,7,1778,0,0,0
Parasitized,13.5,1557.5,0,0,0
Parasitized,13.5,1230,0,0,0
Parasitized,9.5,93,40,1646,0
Parasitized,24,14,39,1761,0
Parasitized,1644,0,0,0,0
Parasitized,1624,0,0,0,0
Parasitized,27.5,1633,0,0,0
Parasitized,1658,0,0,0,0
Parasitized,176.5,485,0,0,0
Parasitized,24.5,1634,0,0,0
Parasitized,5.5,1762.5,0,0,0
Parasitized,4,28.5,52,299.5,1366
Parasitized,75,1568,0,0,0
Parasitized,44,1543,0,0,0
Parasitized,2,1734.5,0,0,0
Parasitized,30.5,1679,0,0,0
Parasitized,1597.5,0,0,0,0
Parasitized,479,1489.5,0,0,0
Parasitized,1435.5,0,0,0,0
Parasitized,1343.5,0,0,0,0
Parasitized,1542.5,0,0,0,0
Parasitized,11,1559,0,0,0
Parasitized,12,1427.5,0,0,0
Parasitized,20,32.5,1596,0,0
Parasitized,1391.5,0,0,0,0
Parasitized,1150,0,0,0,0
Parasitized,22,1786.5,0,0,0
Parasitized,1301,10,0,0,0
Parasitized,2,1699.5,0,0,0
Parasitized,19,1479.5,0,0,0
Parasitized,1698.5,0,0,0,0
Parasitized,4,17.5,2,9.5,13.5
Parasitized,1550,0,0,0,0
Parasitized,2,1636,0,0,0
Parasitized,7,15,1677.5,0,0
Parasitized,7,35.5,1660,0,0
Parasitized,32,1082.5,0,0,0
Parasitized,40,1644,0,0,0
Parasitized,516,162,0,0,0
Parasitized,1626.5,0,0,0,0
Parasitized,1375,0,0,0,0
Parasitized,33.5,1623.5,0,0,0
Parasitized,28.5,1522.5,0,0,0
Parasitized,0,531,42.5,65,9.5
Parasitized,1671,0,0,0,0
Parasitized,14,1292,0,0,0
Parasitized,25.5,1557,0,0,0
Parasitized,12.5,1700.5,0,0,0
Parasitized,1483,0,0,0,0
Parasitized,1551.5,0,0,0,0
Parasitized,0,16.5,110,33.5,0
Parasitized,0,22.5,1531.5,0,0
Parasitized,22.5,1343.5,0,0,0
Parasitized,42.5,1355,0,0,0
Parasitized,7,1715.5,0,0,0
Parasitized,1649,0,0,0,0
Parasitized,1432,0,0,0,0
Parasitized,34,1724.5,0,0,0
Parasitized,1368,0,0,0,0
Parasitized,45.5,1136.5,0,0,0
Parasitized,40.5,1671.5,0,0,0
Parasitized,16,1759,0,0,0
Parasitized,1711,0,0,0,0
Parasitized,16,1675,0,0,0
Parasitized,28,27,1581.5,0,0
Parasitized,5.5,2,2,1688.5,0
Parasitized,1596,0,0,0,0
Parasitized,17.5,1677,0,0,0
Parasitized,39.5,44,1483,0,0
Parasitized,1518,0,0,0,0
Parasitized,1667,0,0,0,0
Parasitized,20,1531.5,0,0,0
Parasitized,1666,0,0,0,0
Parasitized,1481.5,0,0,0,0
Parasitized,33.5,424.5,0,0,0
Parasitized,35.5,1556,0,0,0
Parasitized,157,634.5,0,0,0
Parasitized,17.5,1505,0,0,0
Parasitized,1359.5,0,0,0,0
Parasitized,42.5,1783.5,0,0,0
Parasitized,2,33,1554,0,0
Parasitized,13.5,1756.5,0,0,0
Parasitized,867,0,0,0,0
Parasitized,32,1803,0,0,0
Parasitized,1449,0,0,0,0
Parasitized,8.5,4,1834.5,0,0
Parasitized,7,1160,0,0,0
Parasitized,1705,0,0,0,0
Parasitized,1596.5,0,0,0,0
Parasitized,54.5,1723.5,0,0,0
Parasitized,21.5,1575,0,0,0
Parasitized,1174,0,0,0,0
Parasitized,4,1573,0,0,0
Parasitized,10,12.5,1642,0,0
Parasitized,24,1654,0,0,0
Parasitized,866.5,0,0,0,0
Parasitized,239.5,1502,0,0,0
Parasitized,15,1712.5,0,0,0
Parasitized,44,1635.5,0,0,0
Parasitized,1.5,3.5,0,0.5,0
Parasitized,1472,0,0,0,0
Parasitized,1111,0,0,0,0
Parasitized,35.5,20,47.5,1519,0
Parasitized,22,1644.5,0,0,0
Parasitized,12.5,1707.5,0,0,0
Parasitized,2,1762,0,0,0
Parasitized,2,1628.5,0,0,0
Parasitized,11,1485.5,0,0,0
Parasitized,1634.5,0,0,0,0
Parasitized,5.5,1721.5,0,0,0
Parasitized,20,1474.5,0,0,0
Parasitized,2,1844,0,0,0
Parasitized,24.5,1500,0,0,0
Parasitized,23,1372,0,0,0
Parasitized,2,1477.5,0,0,0
Parasitized,1693,0,0,0,0
Parasitized,31,1524,0,0,0
Parasitized,31,1650.5,0,0,0
Parasitized,30,1807,0,0,0
Parasitized,16,1632.5,0,0,0
Parasitized,1634,0,0,0,0
Parasitized,1616,0,0,0,0
Parasitized,1629.5,0,0,0,0
Parasitized,9.5,1610.5,0,0,0
Parasitized,12.5,1598,0,0,0
Parasitized,1669,0,0,0,0
Parasitized,12.5,1688,0,0,0
Parasitized,1501,0,0,0,0
Parasitized,21.5,49,1715.5,0,0
Parasitized,25,1592.5,0,0,0
Parasitized,21.5,23.5,1611,0,0
Parasitized,7,1754,0,0,0
Parasitized,1582.5,0,0,0,0
Parasitized,23,1788.5,0,0,0
Parasitized,17.5,1597.5,0,0,0
Parasitized,7,1692.5,0,0,0
Parasitized,23,1579,0,0,0
Parasitized,1387,0,0,0,0
Parasitized,8.5,1514.5,0,0,0
Parasitized,1322.5,0,0,0,0
Parasitized,1585,0,0,0,0
Parasitized,1488.5,0,0,0,0
Parasitized,6,0.5,32,174.5,0
Parasitized,2.5,0,17.5,0,0
Parasitized,38,1529.5,0,0,0
Parasitized,1664.5,0,0,0,0
Parasitized,6,1617.5,0,0,0
Parasitized,34,1588,0,0,0
Parasitized,1014,0,0,0,0
Parasitized,1513.5,0,0,0,0
Parasitized,86,1497,0,0,0
Parasitized,1693,0,0,0,0
Parasitized,16.5,1727.5,0,0,0
Parasitized,24.5,2.5,1103.5,0,0
Parasitized,24,1588,0,0,0
Parasitized,19.5,68.5,29.5,1726.5,0
Parasitized,21.5,27,1272.5,0,0
Parasitized,77.5,732,1737,0,0
Parasitized,17,15,17.5,1483.5,0
Parasitized,19,1680.5,0,0,0
Parasitized,1571,0,0,0,0
Parasitized,1689,0,0,0,0
Parasitized,19,1686.5,0,0,0
Parasitized,41.5,1571.5,0,0,0
Parasitized,0,1506,0,0,0
Parasitized,1413.5,0,0,0,0
Parasitized,14.5,1675.5,0,0,0
Parasitized,1596.5,0,0,0,0
Parasitized,1686,0,0,0,0
Parasitized,0,482,0,0,0
Parasitized,5.5,1648.5,0,0,0
Parasitized,1749,0,0,0,0
Parasitized,1285.5,0,0,0,0
Parasitized,1581,0,0,0,0
Parasitized,1195,0,0,0,0
Parasitized,833,0,0,0,0
Parasitized,1.5,1525,0,0,0
Parasitized,31.5,66.5,1492,0,0
Parasitized,31.5,1662,0,0,0
Parasitized,24.5,1672.5,0,0,0
Parasitized,29.5,1550.5,0,0,0
Parasitized,17.5,31,1556.5,0,0
Parasitized,16.5,1681,0,0,0
Parasitized,1127.5,0,0,0,0
Parasitized,11.5,1739,0,0,0
Parasitized,32,27.5,274,1542,0
Parasitized,16.5,1573,0,0,0
Parasitized,17.5,1680.5,0,0,0
